CustomerID,Name,AcquisitionDate,ExpirationDate,Item,Quantity,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,Choline
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-08,2024-07-22,"Corn flour, white, whole-grain",1,361,3.9g,0.5g,0,5.00 mg,21.6 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-09,2024-07-19,"Turkey, raw, from dark meat, from retail parts, skin",4,380,36g,10g,111mg,78.00 mg,40.7 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-10,2024-07-22,"Lima beans, with salt, drained, boiled, cooked, immature seeds",2,123,0.3g,0.1g,0,253.00 mg,44.1 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-11,2024-07-23,"USDA Commodity, raw, frozen, patties (100%), beef",4,204,16g,6.3g,53mg,74.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-12,2024-07-22,"Lamb, soaked and simmered, cooked, sweetbread, imported, New Zealand",1,144,6.6g,2.3g,462mg,52.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-13,2024-07-22,"Beverages, reduced calorie, with whitener, instant, coffee",5,509,29g,25g,0,0.00 mg,0.7 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-14,2024-07-20,"Beverages, ginger ale, carbonated",5,34,0g,,0,7.00 mg,0.0 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-15,2024-07-20,"Pork, raw, feet, variety meats and by-products, fresh",3,212,13g,3.6g,88mg,132.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-16,2024-07-24,"Beef, grilled, cooked, all grades, trimmed to 1/8"" fat, separable lean only, boneless, top loin filet",5,195,8.5g,3g,86mg,63.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-17,2024-07-24,"Sweet potato, solids and liquids, syrup pack, canned",3,89,0.2g,,0,29.00 mg,12.2 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-18,2024-07-29,"Game meat, roasted, cooked, water, buffalo",1,131,1.8g,0.6g,61mg,56.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-19,2024-07-28,"Cereals ready-to-eat, LUCKY CHARMS, GENERAL MILLS",5,380,5g,0.9g,0,648.00 mg,16.1 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-20,2024-08-01,"Hyacinth-beans, with salt, drained, boiled, cooked, immature seeds",1,50,0.3g,0.1g,0,238.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-21,2024-07-29,"SUBWAY, tuna sub on white bread with lettuce and tomato",5,221,12g,2.2g,28mg,329.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-22,2024-07-28,"Potatoes, without salt, skin, cooked in skin, boiled",1,78,0.1g,,0,14.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-23,2024-08-03,"Candies, butterscotch, confectioner's coating",5,539,29g,24g,0,89.00 mg,10.9 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-24,2024-08-04,"Butterbur, with salt, drained, boiled, cooked",4,8,0g,,0,240.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-25,2024-07-31,"Mushrooms, grilled, exposed to ultraviolet light, portabella",4,29,0.6g,,0,11.00 mg,32.8 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-26,2024-08-09,"CRACKER BARREL, thick-cut, onion rings",1,327,16g,2.9g,0,463.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-27,2024-08-06,"Snacks, chocolate coated, with coconut, granola bar",1,531,32g,23g,0,152.00 mg,12.8 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-28,2024-08-02,"Beverages, prepared with tap water, brewed, coffee",1,1,0g,,0,2.00 mg,2.6 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-29,2024-08-04,"Veal, braised, cooked, separable lean and fat, loin",5,284,17g,6.7g,118mg,80.00 mg,113.8 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-30,2024-08-05,"Beef, raw, 95% lean meat / 5% fat, ground",5,137,5g,2.2g,62mg,66.00 mg,70.9 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-01,2024-07-12,"CAMPBELL'S Homestyle Microwaveable Bowls, HEALTHY REQUEST Mexican Style Tortilla",4,53,1g,0.2g,4mg,167.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-02,2024-07-07,"Babyfood, strained, vegetables and turkey, dinner",4,48,0.9g,0.2g,4mg,20.00 mg,6.7 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-03,2024-07-09,"Pears, solids and liquids, light syrup pack, canned",4,57,0g,,0,5.00 mg,3.4 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-04,2024-07-12,"Beef, braised, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, steak, bottom round, round",4,247,12g,4.5g,100mg,43.00 mg,124.8 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-05,2024-07-13,"Pork, braised, cooked, separable lean and fat, spareribs, fresh",2,397,30g,11g,121mg,93.00 mg,99.9 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-06,2024-07-19,"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean only, boneless, tenderloin, fresh, imported, Australian",5,184,6.7g,2.1g,111mg,61.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-07,2024-07-18,"Chicory greens, raw",1,23,0.3g,0.1g,0,45.00 mg,12.8 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-08,2024-07-13,"Game meat, roasted, cooked, squirrel",3,173,4.7g,0.5g,121mg,119.00 mg,122.9 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-09,2024-07-16,"WORTHINGTON Super Links, unprepared, canned",4,219,16g,2.1g,1mg,708.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-10,2024-07-18,"Cookies, special dietary, peanut butter sandwich",5,535,34g,4.9g,0,412.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-11,2024-07-25,"Beef, broiled, cooked, all grades, trimmed to 0"" fat, separable lean and fat, small end (ribs 10-12), rib eye",4,249,15g,5.7g,89mg,56.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-12,2024-07-22,"Babyfood, pretzels",2,397,2g,0.4g,0,269.00 mg,0.0 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-13,2024-07-24,"Grapefruit, solids and liquids, juice pack, canned, sections",3,37,0.1g,,0,7.00 mg,5.1 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-14,2024-07-28,"POPEYES, skin and breading removed, meat only, Wing, Mild, Fried Chicken",3,212,9.4g,3.1g,156mg,814.00 mg,141.2 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-15,2024-07-27,"CAMPBELL'S, Low Sodium V8, V8 Vegetable Juice",2,21,0g,,0,58.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-16,2024-07-26,"Cheese, soft type, goat",1,264,21g,15g,46mg,459.00 mg,15.4 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-17,2024-07-23,"Spices, poultry seasoning",1,307,7.5g,3.3g,0,27.00 mg,30.3 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-18,2024-07-24,"Margarine-like spread, SMART BALANCE Light Buttery Spread",4,337,36g,10g,0,580.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-19,2024-07-24,"KEEBLER, Fudge-Dipped Ice Cream Cups, FUDGE SHOPPE",5,485,19g,17g,0,136.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-20,2024-07-31,"Popovers, unenriched, dry mix",2,371,4.3g,1g,0,906.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-21,2024-07-27,"Cookies, regular, with creme filling, chocolate sandwich",1,464,19g,5.6g,0,388.00 mg,19.2 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-22,2024-07-31,"Onions, raw, sweet",2,32,0.1g,,0,8.00 mg,5.5 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-23,2024-08-05,"Cherries, solids and liquids, extra heavy syrup pack, canned, sweet",1,102,0.2g,,0,3.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-24,2024-07-29,"Soup, prepared with equal volume water, canned, cream of asparagus",5,35,1.7g,0.4g,2mg,402.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-25,2024-07-31,"Snacks, salted, wheat-based, sesame sticks",3,541,37g,6.5g,0,1488.00 mg,17.0 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-26,2024-08-04,"Rhubarb, raw",5,21,0.2g,0.1g,0,4.00 mg,6.1 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-27,2024-08-02,"Candies, BIT-O'-HONEY Candy Chews, NESTLE",4,375,7.5g,5.5g,0,295.00 mg,2.5 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-28,2024-08-10,"Beef, braised, cooked, all grades, trimmed to 0"" fat, separable lean and fat, boneless, shoulder pot roast",2,204,8.9g,3.1g,98mg,61.00 mg,99.5 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-29,2024-08-04,"Rice, cooked, enriched, short-grain, white",2,130,0.2g,0.1g,0,0.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-30,2024-08-12,"Ground turkey, raw, 15% fat, 85% lean",2,180,13g,3.4g,78mg,54.00 mg,51.6 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-01,2024-07-06,"Beef, raw, select, trimmed to 1/8"" fat, separable lean only, roast, bottom round, round",5,128,3.7g,1.3g,59mg,62.00 mg,92.6 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-02,2024-07-15,"Lamb, cooked, separable fat, fresh, imported, Australian",3,639,66g,35g,83mg,51.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-03,2024-07-09,"Shortening, soybean (hydrogenated) and palm (hydrogenated), multipurpose",1,884,100g,30g,0,0.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-04,2024-07-18,"Beef, broiled, cooked, select, trimmed to 0"" fat, separable lean only, porterhouse steak, short loin",3,194,8.8g,3.3g,84mg,69.00 mg,102.4 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-05,2024-07-18,"Soup, mix, dry, chicken noodle",3,377,6.5g,2g,74mg,3643.00 mg,61.7 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-06,2024-07-13,"Formulated bar, Chocolate Blueberry Snack Bar, COCOAVIA, MARS SNACKFOOD US",5,325,9.3g,3.9g,2mg,260.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-07,2024-07-12,"Ham, regular (approximately 11% fat), sliced",4,163,8.6g,2.9g,57mg,1143.00 mg,81.9 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-08,2024-07-16,"Tomatoes, cooked, ripe, red",5,18,0.1g,,0,11.00 mg,6.9 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-09,2024-07-22,"Ostrich, raw, fan",5,117,2.7g,1g,73mg,75.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-10,2024-07-24,"Cereals, maple and brown sugar, Weight Control Instant Oatmeal, QUAKER",5,361,6.2g,1.2g,1mg,642.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-11,2024-07-20,"Onions, sauteed, yellow",2,132,11g,1.5g,0,12.00 mg,6.5 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-12,2024-07-26,"Soup, prepared with equal volume water, canned, tomato rice",5,47,1.1g,0.2g,1mg,319.00 mg,7.8 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-13,2024-07-25,"Beef, raw, select, trimmed to 1/8"" fat, separable lean and fat, steak, tenderloin",2,249,18g,7.5g,86mg,50.00 mg,80.9 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-14,2024-07-20,"Beef, raw, select, trimmed to 0"" fat, separable lean only, boneless, mock tender steak, chuck",5,117,3.5g,1.5g,68mg,76.00 mg,81.0 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-15,2024-07-26,"Squash, with salt, drained, boiled, cooked, includes skin, zucchini, summer",3,15,0.4g,0.1g,0,239.00 mg,9.4 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-16,2024-07-29,"Potatoes, unprepared, whole, frozen",5,78,0.2g,,0,25.00 mg,12.2 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-17,2024-07-26,"Babyfood, junior, dutch apple, dessert",2,79,0.2g,,0,3.00 mg,2.5 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-18,2024-07-31,"Chicken, raw, all classes, liver",4,119,4.8g,1.6g,345mg,71.00 mg,194.4 mg
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-19,2024-07-26,"Turkey, raw, from turkey frames, mechanically deboned",4,201,16g,5.3g,95mg,48.00 mg,0
e4783612-783f-490b-b8cf-325e9d5f7098,Elizabeth Gonzalez,2024-07-20,2024-07-28,"Crustaceans, raw, blue, crab",2,87,1.1g,0.2g,78mg,293.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-01,2024-07-14,"Beef, baked, cooked, loaf, 85% lean meat / 15% fat, ground",4,240,14g,5.5g,88mg,64.00 mg,85.5 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-02,2024-07-16,"Soybeans, without salt, drained, boiled, cooked, green",1,141,6.4g,0.7g,0,14.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-03,2024-07-15,"Beverages, fortified with vitamins B6 and B12, sugar-free with guarana, energy drink, NOS Zero, THE COCA-COLA COMPANY",3,4,0g,,0,85.00 mg,0.0 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-04,2024-07-11,"Cereals ready-to-eat, Cinnamon Pecan, KELLOGG'S SPECIAL K, KELLOGG",2,375,6g,0.7g,0,650.00 mg,18.7 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-05,2024-07-11,"SUPPER BAKES MEAL KITS, Southwestern-Style Chicken w/rice (chicken not included)",3,189,1.2g,0.6g,6mg,0,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-06,2024-07-16,"Lamb, roasted, cooked, trimmed to 1/8"" fat, separable lean only, bone-in, frenched, roast, rack, fresh, imported, Australian",2,244,15g,6.8g,96mg,67.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-07,2024-07-19,"Cornmeal, yellow (Navajo)",1,384,5.9g,1g,0,4.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-08,2024-07-15,"Beef, simmered, cooked, brain, variety meats and by-products",1,151,11g,2.4g,3100mg,108.00 mg,490.9 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-09,2024-07-14,"Restaurant, cheese and lettuce, soft taco with ground beef, Mexican",5,219,11g,4.5g,34mg,509.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-10,2024-07-22,"PEPPERIDGE FARM, Hamburger Buns w/Sesame",4,280,4.1g,1g,1mg,379.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-11,2024-07-25,"Soup, prepared with equal volume low fat (2%) milk, canned, tomato",5,55,1.2g,0.7g,4mg,206.00 mg,14.7 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-12,2024-07-20,"Frankfurter, pork",2,269,24g,8.7g,66mg,816.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-13,2024-07-22,"Taro, with salt, cooked",2,142,0.1g,,0,251.00 mg,21.3 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-14,2024-07-23,"Gravy, dry, instant beef",3,369,9.5g,4.9g,11mg,5203.00 mg,47.8 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-15,2024-07-26,"Beef, grilled, cooked, select, trimmed to 1/8"" fat, separable lean and fat, lip-on, boneless, rib eye steak",1,273,19g,8.7g,79mg,54.00 mg,48.8 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-16,2024-07-26,"Beef, pan-browned, cooked, crumbles, 75% lean meat / 25% fat, ground",3,277,18g,6.9g,89mg,93.00 mg,81.5 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-17,2024-07-26,"Poultry, raw, from mature hens, mechanically deboned",2,243,20g,4.7g,143mg,40.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-18,2024-07-26,"Beef, roasted, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",5,400,34g,14g,85mg,65.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-19,2024-07-30,"Infant formula, not reconstituted, liquid concentrate, low iron, SIMILAC, ABBOTT NUTRITION",1,127,6.9g,2.4g,3mg,31.00 mg,21.6 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-20,2024-07-26,"Bread, sprouted, wheat",2,188,0g,,0,474.00 mg,14.9 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-21,2024-08-03,"Babyfood, junior, without ascorbic acid, plums with tapioca, fruit",5,74,0g,,0,0.00 mg,1.1 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-22,2024-07-31,"Beef, braised, cooked, all grades, separable lean and fat, chuck for stew",2,191,6.8g,2.8g,99mg,67.00 mg,102.6 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-23,2024-08-01,"Fish, salted, mackerel",1,305,25g,7.1g,95mg,4450.00 mg,101.6 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-24,2024-08-03,"Lentils, raw, pink or red",1,358,2.2g,0.4g,0,7.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-25,2024-08-07,"USDA Commodity, heated, cooked, boneless, ham, cured, pork",3,149,7.6g,1.7g,73mg,1155.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-26,2024-08-01,"Beverages, powder, chocolate, malted drink mix",3,411,4.8g,2.4g,1mg,190.00 mg,27.2 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-27,2024-08-06,"CAMPBELL'S Soup on the Go, Chicken with Mini Noodles Soup",4,26,0.7g,0.2g,3mg,321.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-28,2024-08-05,"Lamb, raw, trimmed to 1/8"" fat, separable lean and fat, boneless, bottom, leg, fresh, imported, Australian",1,187,11g,5.4g,63mg,80.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-29,2024-08-03,"Stew, squash (Navajo), corn, mutton",3,103,4.3g,1.7g,43mg,49.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-30,2024-08-06,"BURGER KING, no cheese, DOUBLE WHOPPER",5,252,16g,5.8g,46mg,289.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-01,2024-07-13,"Chicken, heated (conventional oven), barbecue flavored, glazed, frozen, wing",5,242,15g,4g,136mg,559.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-02,2024-07-07,"Rice and vermicelli mix, unprepared, chicken flavor",3,358,1.3g,0.4g,0,1238.00 mg,9.4 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-03,2024-07-12,"Edamame, prepared, frozen",3,121,5.2g,0.6g,0,6.00 mg,56.3 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-04,2024-07-17,"Cereals ready-to-eat, KELLOGG'S HONEY SMACKS, KELLOGG",5,380,2.2g,0.5g,0,142.00 mg,15.6 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-05,2024-07-10,"Mollusks, dry heat, cooked, wild, eastern, oyster",2,79,2.7g,0.7g,62mg,132.00 mg,101.0 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-06,2024-07-16,Oven-roasted chicken breast roll,5,134,7.7g,2.5g,39mg,883.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-07,2024-07-12,"Beef, roasted, cooked, prime, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",5,400,34g,14g,85mg,65.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-08,2024-07-22,"Snacks, made with olestra, fat-free, potato chips",1,274,0.7g,0.2g,0,554.00 mg,38.8 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-09,2024-07-20,"Pork, roasted, extra lean and regular, low sodium, boneless, ham, cured",3,165,7.7g,2.6g,57mg,969.00 mg,86.0 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-10,2024-07-16,"Potatoes, unprepared, frozen, salt added in processing, shredded, hash brown, yellow fleshed",1,81,0.1g,,0,330.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-11,2024-07-21,"Snacks, smoked, beef sticks",4,550,50g,21g,133mg,1531.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-12,2024-07-22,"Duck, raw, liver, domesticated",1,136,4.6g,1.4g,515mg,140.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-13,2024-07-26,"Sugar, turbinado",1,399,0g,,0,0,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-14,2024-07-27,"Tomatoes, raw, yellow",1,15,0.3g,,0,23.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-15,2024-07-24,"Chicken, raw, meat and skin, drumstick, broilers or fryers",5,161,9.2g,2.5g,92mg,106.00 mg,52.8 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-16,2024-07-24,"Breadfruit, raw",4,103,0.2g,,0,2.00 mg,9.8 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-17,2024-07-31,"Restaurant, from kids' menu, macaroni & cheese, family style",3,151,6.1g,2.1g,10mg,361.00 mg,3.9 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-18,2024-07-30,"Ground turkey, raw, 7% fat, 93% lean",5,150,8.3g,2.2g,74mg,69.00 mg,53.0 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-19,2024-08-02,"Jams and preserves, apricot",4,242,0.2g,,0,40.00 mg,0.4 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-20,2024-07-29,Millet flour,1,382,4.3g,0.5g,0,4.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-21,2024-07-31,"Duck, raw, meat only, breast, wild",4,123,4.3g,1.3g,77mg,57.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-22,2024-08-01,"Lamb, grilled, cooked, trimmed to 0"" fat, separable lean and fat, bone-in, denuded, frenched, rib chop, fresh, imported, Australian",4,276,17g,8.5g,101mg,82.00 mg,0
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-23,2024-08-06,"Veal, raw, liver, variety meats and by-products",2,140,4.9g,1.6g,334mg,77.00 mg,310.0 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-24,2024-07-29,"Pork, roasted, heated, separable lean only, boneless, whole, ham with natural juices, cured",5,113,3g,1g,56mg,1180.00 mg,79.8 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-25,2024-07-30,"Beef, grilled, cooked, all grades, trimmed to 1/8"" fat, separable lean and fat, lip-on, boneless, top loin steak, loin",2,264,18g,6.9g,81mg,52.00 mg,61.8 mg
84fd97e9-237f-4c3b-acb2-3d13a5459ec8,Elizabeth Sexton,2024-07-26,2024-08-09,"Babyfood, strained, turkey and rice, dinner",4,52,1.2g,0.3g,5mg,19.00 mg,6.8 mg
